H	2	1024	"2019-04-01 18:18:59"	60	2.04
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	4
18	5
19	2
20	2
21	40
22	123
23	127
24	114
25	120
26	150
27	116
28	161
29	156
30	127
31	160
32	146
33	191
34	165
35	198
36	171
37	152
38	128
39	131
40	145
41	179
42	164
43	202
44	181
45	163
46	179
47	205
48	196
49	210
50	179
51	217
52	205
53	184
54	182
55	217
56	200
57	202
58	211
59	219
60	202
61	248
62	217
63	210
64	199
65	196
66	163
67	169
68	165
69	177
70	170
71	152
72	180
73	170
74	185
75	166
76	172
77	191
78	185
79	166
80	175
81	191
82	178
83	183
84	174
85	165
86	207
87	182
88	204
89	210
90	211
91	234
92	222
93	252
94	245
95	231
96	246
97	255
98	232
99	245
100	229
101	245
102	225
103	213
104	164
105	208
106	201
107	194
108	208
109	189
110	204
111	185
112	166
113	202
114	170
115	157
116	152
117	184
118	177
119	166
120	144
121	185
122	164
123	157
124	143
125	144
126	137
127	158
128	137
129	154
130	147
131	155
132	142
133	138
134	135
135	143
136	148
137	138
138	123
139	119
140	139
141	141
142	126
143	134
144	131
145	131
146	128
147	150
148	109
149	123
150	110
151	119
152	135
153	134
154	137
155	118
156	143
157	114
158	102
159	134
160	126
161	142
162	122
163	114
164	107
165	120
166	99
167	114
168	129
169	111
170	105
171	102
172	95
173	116
174	119
175	118
176	98
177	102
178	113
179	107
180	114
181	108
182	96
183	122
184	108
185	103
186	111
187	103
188	126
189	106
190	96
191	107
192	113
193	117
194	91
195	118
196	97
197	105
198	113
199	99
200	104
201	98
202	105
203	106
204	102
205	102
206	106
207	104
208	100
209	107
210	102
211	105
212	97
213	88
214	112
215	100
216	103
217	103
218	75
219	97
220	98
221	110
222	99
223	102
224	80
225	75
226	108
227	89
228	87
229	93
230	92
231	97
232	92
233	119
234	106
235	92
236	99
237	107
238	89
239	105
240	92
241	104
242	84
243	92
244	94
245	117
246	90
247	108
248	97
249	98
250	104
251	105
252	86
253	113
254	105
255	89
256	105
257	101
258	90
259	112
260	87
261	105
262	111
263	102
264	106
265	101
266	102
267	106
268	103
269	127
270	107
271	114
272	111
273	113
274	104
275	113
276	108
277	98
278	100
279	85
280	103
281	93
282	98
283	94
284	77
285	95
286	94
287	107
288	105
289	101
290	87
291	106
292	94
293	109
294	93
295	98
296	102
297	111
298	113
299	122
300	110
301	113
302	94
303	107
304	103
305	111
306	99
307	126
308	104
309	96
310	106
311	113
312	101
313	97
314	104
315	106
316	102
317	117
318	111
319	103
320	119
321	118
322	110
323	131
324	89
325	118
326	106
327	111
328	110
329	131
330	103
331	103
332	99
333	120
334	130
335	113
336	98
337	128
338	120
339	109
340	147
341	116
342	117
343	132
344	127
345	129
346	112
347	111
348	111
349	129
350	97
351	136
352	106
353	136
354	132
355	145
356	130
357	113
358	96
359	147
360	115
361	136
362	132
363	120
364	113
365	117
366	128
367	119
368	136
369	133
370	122
371	119
372	132
373	128
374	118
375	119
376	129
377	122
378	109
379	116
380	111
381	110
382	109
383	91
384	96
385	101
386	78
387	106
388	103
389	93
390	99
391	90
392	91
393	88
394	79
395	71
396	83
397	90
398	83
399	102
400	89
401	77
402	86
403	85
404	63
405	88
406	70
407	75
408	76
409	90
410	83
411	77
412	93
413	75
414	81
415	73
416	84
417	74
418	67
419	81
420	59
421	69
422	84
423	78
424	56
425	74
426	76
427	77
428	72
429	77
430	65
431	74
432	70
433	72
434	68
435	69
436	57
437	55
438	71
439	62
440	59
441	63
442	68
443	70
444	54
445	66
446	67
447	79
448	64
449	87
450	71
451	120
452	95
453	108
454	137
455	121
456	139
457	157
458	180
459	220
460	189
461	226
462	281
463	281
464	274
465	303
466	302
467	341
468	301
469	316
470	335
471	355
472	322
473	341
474	327
475	331
476	293
477	278
478	218
479	233
480	189
481	201
482	173
483	139
484	150
485	128
486	90
487	80
488	74
489	60
490	50
491	47
492	39
493	32
494	31
495	23
496	20
497	16
498	13
499	23
500	12
501	17
502	10
503	22
504	22
505	22
506	35
507	24
508	36
509	34
510	48
511	46
512	62
513	67
514	83
515	82
516	104
517	120
518	95
519	130
520	179
521	164
522	200
523	195
524	231
525	231
526	244
